x,y,height,faa,inv_msk,inv_pad
-1657000.0,-445000.0,1500,-33.07856610828878,False,False
-1655000.0,-445000.0,1500,-32.70475845254428,False,False
-1653000.0,-445000.0,1500,-31.80339028311353,False,False
-1651000.0,-445000.0,1500,-30.62661838983864,False,False
-1649000.0,-445000.0,1500,-29.485004104034928,False,False
-1647000.0,-445000.0,1500,-28.510951213882997,False,False
-1645000.0,-445000.0,1500,-27.6530939934242,False,False
-1643000.0,-445000.0,1500,-26.784684811041792,False,False
-1641000.0,-445000.0,1500,-25.590359872247447,False,False
-1639000.0,-445000.0,1500,-23.76815410303759,False,False
-1637000.0,-445000.0,1500,-21.548864739401946,False,False
-1635000.0,-445000.0,1500,-19.60296674385916,False,False
-1633000.0,-445000.0,1500,-18.34898008717693,False,False
-1631000.0,-445000.0,1500,-17.676925644078253,False,False
-1629000.0,-445000.0,1500,-17.23070123801987,False,False
-1627000.0,-445000.0,1500,-16.722510897344897,False,False
-1625000.0,-445000.0,1500,-16.059535223031695,False,False
-1623000.0,-445000.0,1500,-15.333787578831403,False,False
-1621000.0,-445000.0,1500,-14.8262352252977,False,False
-1619000.0,-445000.0,1500,-14.954627676614898,False,True
-1617000.0,-445000.0,1500,-15.878126802796134,False,True
-1615000.0,-445000.0,1500,-17.47616198781923,False,True
-1613000.0,-445000.0,1500,-19.442656658181146,False,True
-1611000.0,-445000.0,1500,-21.013379199891137,False,True
-1609000.0,-445000.0,1500,-21.379809875921104,False,True
-1607000.0,-445000.0,1500,-20.34887985159076,False,True
-1605000.0,-445000.0,1500,-18.27222885016212,False,True
-1603000.0,-445000.0,1500,-15.663218400021941,False,True
-1601000.0,-445000.0,1500,-13.171756296067734,False,True
-1599000.0,-445000.0,1500,-11.462775051433326,True,True
-1597000.0,-445000.0,1500,-10.79891189303897,True,True
-1595000.0,-445000.0,1500,-11.15417430498253,True,True
-1593000.0,-445000.0,1500,-12.555575011438512,True,True
-1591000.0,-445000.0,1500,-15.00546281249782,True,True
-1589000.0,-445000.0,1500,-18.443293484025418,True,True
-1587000.0,-445000.0,1500,-22.435253075606607,True,True
-1585000.0,-445000.0,1500,-26.069286120194754,True,True
-1583000.0,-445000.0,1500,-28.608017461020946,True,True
-1581000.0,-445000.0,1500,-29.8233083973762,True,True
-1579000.0,-445000.0,1500,-29.62787404728984,True,True
-1577000.0,-445000.0,1500,-28.373259248551783,True,True
-1575000.0,-445000.0,1500,-26.88270048983491,True,True
-1573000.0,-445000.0,1500,-25.706868518901917,True,True
-1571000.0,-445000.0,1500,-24.921991089067575,True,True
-1569000.0,-445000.0,1500,-24.41425045995368,True,True
-1567000.0,-445000.0,1500,-24.120375082232762,True,True
-1565000.0,-445000.0,1500,-23.983094056467785,True,True
-1563000.0,-445000.0,1500,-23.88729404824957,True,True
-1561000.0,-445000.0,1500,-23.683599714688395,True,True
-1559000.0,-445000.0,1500,-23.12873128390368,True,True
-1557000.0,-445000.0,1500,-22.157005268806376,True,True
-1555000.0,-445000.0,1500,-20.942554622017624,True,True
-1553000.0,-445000.0,1500,-19.722991556455224,True,True
-1551000.0,-445000.0,1500,-18.922934642404247,True,True
-1549000.0,-445000.0,1500,-19.008824411155416,True,True
-1547000.0,-445000.0,1500,-20.052761767049578,True,True
-1545000.0,-445000.0,1500,-21.697794507797358,True,True
-1543000.0,-445000.0,1500,-23.52810753092758,True,True
-1541000.0,-445000.0,1500,-25.207221376087883,True,True
-1539000.0,-445000.0,1500,-26.42699515333609,True,True
-1537000.0,-445000.0,1500,-27.218107999733277,True,True
-1535000.0,-445000.0,1500,-28.022042367027463,True,True
-1533000.0,-445000.0,1500,-29.00866483397313,False,True
-1531000.0,-445000.0,1500,-29.527463162115552,False,True
-1529000.0,-445000.0,1500,-28.620920932941967,False,True
-1527000.0,-445000.0,1500,-25.812378216460466,False,True
-1525000.0,-445000.0,1500,-20.896210737108188,False,True
-1523000.0,-445000.0,1500,-14.133891139010945,False,True
-1521000.0,-445000.0,1500,-7.231754570636131,False,True
-1519000.0,-445000.0,1500,-2.221669793977211,False,True
-1517000.0,-445000.0,1500,0.4783775181091081,False,True
-1515000.0,-445000.0,1500,1.773598858186327,False,True
-1513000.0,-445000.0,1500,2.5305206370887356,False,False
-1511000.0,-445000.0,1500,3.3311493769635576,False,False
