x,y,height,faa,inv_msk,inv_pad,stdev
-1597500.0,-1217500.0,1500,-55.46218129032278,False,False,15.438361408510884
-1592500.0,-1217500.0,1500,-58.25854865390671,False,False,15.438450712474731
-1587500.0,-1217500.0,1500,-60.14335609197537,False,False,15.438546782873939
-1582500.0,-1217500.0,1500,-61.915159245282936,False,False,15.438648941539206
-1577500.0,-1217500.0,1500,-63.62377433820078,False,False,15.438755832789715
-1572500.0,-1217500.0,1500,-64.67347359460986,False,False,15.438864067017535
-1567500.0,-1217500.0,1500,-65.05133495378294,False,False,15.438974309377159
-1562500.0,-1217500.0,1500,-64.92990596737653,False,False,15.439086540334998
-1557500.0,-1217500.0,1500,-64.20792418276334,False,False,15.439200054093462
-1552500.0,-1217500.0,1500,-63.02147575342942,False,False,15.439298568788745
-1547500.0,-1217500.0,1500,-61.85862023804726,False,False,15.439367142411754
-1542500.0,-1217500.0,1500,-60.32419471482359,False,False,15.439430742151824
-1537500.0,-1217500.0,1500,-58.57186566823253,False,False,15.439503504836846
-1532500.0,-1217500.0,1500,-57.0627513666648,False,False,15.439586714498017
-1527500.0,-1217500.0,1500,-55.289871045779584,False,False,15.439686416556736
-1522500.0,-1217500.0,1500,-53.482563175821554,False,False,15.439798554590437
-1517500.0,-1217500.0,1500,-51.769688196228515,False,False,15.439926529618743
-1512500.0,-1217500.0,1500,-50.128379322975874,False,False,15.440064384872919
-1507500.0,-1217500.0,1500,-48.57535464026643,False,False,15.4402081988334
-1502500.0,-1217500.0,1500,-47.32442815831279,False,False,15.440351319036562
-1497500.0,-1217500.0,1500,-46.7109580456844,False,False,15.440491254282218
-1492500.0,-1217500.0,1500,-45.93743064460037,False,False,15.440620669511354
-1487500.0,-1217500.0,1500,-45.215634922572384,False,False,15.440721733281418
-1482500.0,-1217500.0,1500,-44.868466990304334,False,False,15.440792382966842
-1477500.0,-1217500.0,1500,-44.138115303676905,False,False,15.44081788872045
-1472500.0,-1217500.0,1500,-43.720358273939084,False,False,15.440810094922213
-1467500.0,-1217500.0,1500,-43.673578611491514,False,False,15.440780602624717
-1462500.0,-1217500.0,1500,-43.32766926186627,False,False,15.440733557848231
-1457500.0,-1217500.0,1500,-43.260918259100784,False,False,15.440658894801823
-1452500.0,-1217500.0,1500,-43.306502512479966,False,False,15.44054756088385
