x,y,height,faa,inv_msk,inv_pad,stdev
-897500.0,-1377500.0,1500,-96.31760087268755,False,False,15.394892346181866
-892500.0,-1377500.0,1500,-94.97351362741546,False,False,15.387084098643701
-887500.0,-1377500.0,1500,-93.12740771328372,False,False,15.379120265850684
-882500.0,-1377500.0,1500,-91.17138001959603,False,False,15.371207851755551
-877500.0,-1377500.0,1500,-91.08955533577667,False,False,15.363508374898043
-872500.0,-1377500.0,1500,-91.11841346198666,False,False,15.356330906846694
-867500.0,-1377500.0,1500,-89.38169505068271,False,False,15.350028496486617
-862500.0,-1377500.0,1500,-90.5407056992345,False,False,15.344922150895156
-857500.0,-1377500.0,1500,-92.52696223933772,False,False,15.341198799954954
-852500.0,-1377500.0,1500,-92.27934285069598,False,False,15.338932858503565
-847500.0,-1377500.0,1500,-94.74837818231822,False,False,15.338148697768583
-842500.0,-1377500.0,1500,-98.22905000792669,False,False,15.338895157178202
-837500.0,-1377500.0,1500,-97.85035244042747,False,False,15.341087209320428
-832500.0,-1377500.0,1500,-97.21163674313308,False,False,15.34453684615016
-827500.0,-1377500.0,1500,-99.38139123466387,False,False,15.348888055716344
-822500.0,-1377500.0,1500,-103.1719594074235,False,False,15.353631543143925
-817500.0,-1377500.0,1500,-108.223794224545,False,False,15.358499067135579
-812500.0,-1377500.0,1500,-113.99173182695591,False,False,15.36332354044832
-807500.0,-1377500.0,1500,-119.37399178825441,False,False,15.367907627360125
-802500.0,-1377500.0,1500,-123.40855919816319,False,False,15.372170705527346
-797500.0,-1377500.0,1500,-125.267320214144,False,False,15.376186490705843
-792500.0,-1377500.0,1500,-123.55071775053784,False,False,15.380091781077947
-787500.0,-1377500.0,1500,-118.62195655317561,False,False,15.383961778597577
-782500.0,-1377500.0,1500,-112.74113357850426,False,False,15.3878257445935
-777500.0,-1377500.0,1500,-106.00120502226912,False,False,15.391599858010414
-772500.0,-1377500.0,1500,-97.72591579421612,False,False,15.39518007134124
-767500.0,-1377500.0,1500,-88.61399118620518,False,False,15.398180605188994
-762500.0,-1377500.0,1500,-79.29325666283461,False,False,15.399987654905706
-757500.0,-1377500.0,1500,-70.95863407465184,False,False,15.400127189311899
-752500.0,-1377500.0,1500,-66.95767675448249,False,False,15.398094049429535
-747500.0,-1377500.0,1500,-67.19074964031883,False,False,15.393450229513302
-742500.0,-1377500.0,1500,-68.43260028946521,False,False,15.386135097315844
-737500.0,-1377500.0,1500,-71.06204720810338,False,False,15.376130925280124
-732500.0,-1377500.0,1500,-75.44684818346907,False,False,15.36364954389491
-727500.0,-1377500.0,1500,-77.90126587324882,False,False,15.349134426161864
-722500.0,-1377500.0,1500,-75.29044302774265,False,False,15.333151262215553
-717500.0,-1377500.0,1500,-68.32256158189904,False,False,15.316603375270775
-712500.0,-1377500.0,1500,-61.86540684320871,False,False,15.30080045504963
-707500.0,-1377500.0,1500,-61.38262466309236,False,False,15.287408043186092
-702500.0,-1377500.0,1500,-65.81036387938768,False,False,15.277959691339344
-697500.0,-1377500.0,1500,-70.15225659633055,False,False,15.273809866332314
-692500.0,-1377500.0,1500,-73.64154260798965,False,False,15.27557269770229
-687500.0,-1377500.0,1500,-78.45698261941975,False,False,15.282443608360564
-682500.0,-1377500.0,1500,-83.3951769519747,False,False,15.291272156921435
-677500.0,-1377500.0,1500,-86.01903304695766,False,False,15.296296128059318
-672500.0,-1377500.0,1500,-87.05967788270496,False,False,15.28805314519876
-667500.0,-1377500.0,1500,-86.94149627769714,False,False,15.253231603492303
-662500.0,-1377500.0,1500,-85.61187543765188,False,False,15.172727839354991
-657500.0,-1377500.0,1500,-84.71329910060543,False,False,15.019583955401732
-652500.0,-1377500.0,1500,-83.23326363673698,False,False,14.746928250832811
-647500.0,-1377500.0,1500,-79.36531492878287,False,False,14.273976693406544
-642500.0,-1377500.0,1500,-74.86175104918766,False,False,13.434553611396389
-637500.0,-1377500.0,1500,-70.50640275482812,False,False,11.963439965909087
-632500.0,-1377500.0,1500,-65.72208946156132,False,False,9.254565638303514
-627500.0,-1377500.0,1500,-63.48718415016284,False,False,6.456085339462142
-622500.0,-1377500.0,1500,-64.71478693492399,False,False,6.820679778823288
-617500.0,-1377500.0,1500,-67.99709301227129,False,False,9.794744643336324
-612500.0,-1377500.0,1500,-73.57419898115721,False,False,12.225979608575592
-607500.0,-1377500.0,1500,-79.60306437273593,False,False,13.553876855660837
-602500.0,-1377500.0,1500,-83.93842443798557,False,False,14.307319561539657
-597500.0,-1377500.0,1500,-86.92145371090513,False,False,14.728715196792574
-592500.0,-1377500.0,1500,-89.70126275763636,False,False,14.967397109914868
-587500.0,-1377500.0,1500,-90.12686176305195,False,False,15.09688202763777
-582500.0,-1377500.0,1500,-85.7952515485273,False,False,15.16066395425494
-1047500.0,-1372500.0,1500,-85.79394071614595,False,False,15.459671966316998
-1042500.0,-1372500.0,1500,-94.44547158040297,False,False,15.458992494278197
-1037500.0,-1372500.0,1500,-98.29907890878344,False,False,15.458299326086944
-1032500.0,-1372500.0,1500,-94.90001604417903,False,False,15.45761439662218
-1027500.0,-1372500.0,1500,-87.73563400270382,False,False,15.456967924585056
-1022500.0,-1372500.0,1500,-82.13218292635001,False,False,15.456383682189227
-1017500.0,-1372500.0,1500,-79.01705900172936,False,False,15.455875145208209
-1012500.0,-1372500.0,1500,-75.14331215147887,False,False,15.455433642941493
-1007500.0,-1372500.0,1500,-69.4157550479583,False,False,15.455058328050352
-1002500.0,-1372500.0,1500,-64.92575592237257,False,False,15.454710754757125
-997500.0,-1372500.0,1500,-59.899681153990265,False,False,15.454369401897136
-992500.0,-1372500.0,1500,-52.90197660167873,False,False,15.454019863958088
-987500.0,-1372500.0,1500,-49.42915113925367,False,False,15.453584020334915
-982500.0,-1372500.0,1500,-45.993024158444534,False,False,15.452934236976162
-977500.0,-1372500.0,1500,-38.643609225210334,False,False,15.451991752769679
-972500.0,-1372500.0,1500,-44.04630777171074,False,False,15.450675406108706
-967500.0,-1372500.0,1500,-64.04127909771103,False,False,15.44893302949669
-962500.0,-1372500.0,1500,-81.7585925053167,False,False,15.44675738371259
-957500.0,-1372500.0,1500,-92.14635566267837,False,False,15.444061839936957
-952500.0,-1372500.0,1500,-96.35272260168134,False,False,15.440787137956397
-947500.0,-1372500.0,1500,-99.9411724552252,False,False,15.436983796461394
-942500.0,-1372500.0,1500,-105.49459004827746,False,False,15.432633017913647
-937500.0,-1372500.0,1500,-109.21740427892307,False,False,15.427663059023224
-932500.0,-1372500.0,1500,-109.10185904506264,False,False,15.422109261720015
-927500.0,-1372500.0,1500,-107.57789501555483,False,False,15.416002703646674
-922500.0,-1372500.0,1500,-106.25117378521797,False,False,15.409280128068511
-917500.0,-1372500.0,1500,-104.19285593426092,False,False,15.40191373951796
-912500.0,-1372500.0,1500,-100.35088930134094,False,False,15.393964832289292
-907500.0,-1372500.0,1500,-97.44955718037589,False,False,15.385528065042475
-902500.0,-1372500.0,1500,-97.75068942694072,False,False,15.376657176703656
-897500.0,-1372500.0,1500,-97.77725504779914,False,False,15.367386873928538
-892500.0,-1372500.0,1500,-96.82551082646049,False,False,15.357810245906634
-887500.0,-1372500.0,1500,-95.73941578194915,False,False,15.348128397306981
-882500.0,-1372500.0,1500,-94.49079116674304,False,False,15.338776593416346
-877500.0,-1372500.0,1500,-95.22691981580904,False,False,15.330139274936156
-872500.0,-1372500.0,1500,-96.46954104327844,False,False,15.322494314444425
-867500.0,-1372500.0,1500,-95.63872515932623,False,False,15.316126202416804
-862500.0,-1372500.0,1500,-96.03664999833612,False,False,15.31127303390766
-857500.0,-1372500.0,1500,-97.5342070706386,False,False,15.308244292576227
-852500.0,-1372500.0,1500,-97.43629560653596,False,False,15.307258144315023
-847500.0,-1372500.0,1500,-98.20419556310519,False,False,15.308305588294903
-842500.0,-1372500.0,1500,-98.05922538424916,False,False,15.311210037497066
-837500.0,-1372500.0,1500,-93.10536115640961,False,False,15.315714036061127
-832500.0,-1372500.0,1500,-87.16700616277184,False,False,15.321394930615451
-827500.0,-1372500.0,1500,-85.36744455885653,False,False,15.327792693112855
-822500.0,-1372500.0,1500,-88.64093501182957,False,False,15.334424138394883
-817500.0,-1372500.0,1500,-95.20366418735377,False,False,15.34068759492175
-812500.0,-1372500.0,1500,-101.665717530168,False,False,15.346326905216479
-807500.0,-1372500.0,1500,-106.01881180307073,False,False,15.351353885791143
-802500.0,-1372500.0,1500,-108.866657050274,False,False,15.355847113766044
-797500.0,-1372500.0,1500,-110.93017819423243,False,False,15.35993328300249
-792500.0,-1372500.0,1500,-110.42183875984576,False,False,15.363720931172491
-787500.0,-1372500.0,1500,-106.87122663133084,False,False,15.367184452031006
-782500.0,-1372500.0,1500,-102.37792823321742,False,False,15.370329944907626
-777500.0,-1372500.0,1500,-96.34213374264259,False,False,15.373224185830122
-772500.0,-1372500.0,1500,-86.98648657504332,False,False,15.37565039529589
-767500.0,-1372500.0,1500,-75.54528945990369,False,False,15.377226522970878
-762500.0,-1372500.0,1500,-65.09214414128185,False,False,15.377626615248852
-757500.0,-1372500.0,1500,-57.606428332013934,False,False,15.376361133598008
-752500.0,-1372500.0,1500,-54.68020898496352,False,False,15.372947562675302
-747500.0,-1372500.0,1500,-55.8239419603081,False,False,15.367218847693222
-742500.0,-1372500.0,1500,-58.895719228201756,False,False,15.358974944739971
-737500.0,-1372500.0,1500,-64.11149300256692,False,False,15.348374045063354
-732500.0,-1372500.0,1500,-70.88107742187975,False,False,15.335642795512143
-727500.0,-1372500.0,1500,-74.85086041891446,False,False,15.321181109619182
-722500.0,-1372500.0,1500,-71.93512498488957,False,False,15.305907406390538
-717500.0,-1372500.0,1500,-62.407630510486186,False,False,15.290965240489298
-712500.0,-1372500.0,1500,-52.57538485420963,False,False,15.277833182202379
-707500.0,-1372500.0,1500,-52.51205506436803,False,False,15.268133668918054
-702500.0,-1372500.0,1500,-60.52147689284514,False,False,15.26326463587028
-697500.0,-1372500.0,1500,-67.08955191221843,False,False,15.263943894718878
-692500.0,-1372500.0,1500,-71.64199701211749,False,False,15.269638344009444
-687500.0,-1372500.0,1500,-76.68728551640558,False,False,15.277602993220679
-682500.0,-1372500.0,1500,-81.12083279295257,False,False,15.282340451086194
-677500.0,-1372500.0,1500,-82.57805951870498,False,False,15.274663664183171
-672500.0,-1372500.0,1500,-82.11076708472316,False,False,15.241647283311838
-667500.0,-1372500.0,1500,-80.98637370841554,False,False,15.1642007620747
-662500.0,-1372500.0,1500,-79.65786143070498,False,False,15.015558074312978
-657500.0,-1372500.0,1500,-79.22156635522488,False,False,14.750512347646758
-652500.0,-1372500.0,1500,-77.98892082700476,False,False,14.290507442312741
-647500.0,-1372500.0,1500,-73.45896604109922,False,False,13.470333916132542
-642500.0,-1372500.0,1500,-67.10224125998036,False,False,12.02478242261243
-637500.0,-1372500.0,1500,-61.174443901458716,False,False,9.371954105482137
-632500.0,-1372500.0,1500,-57.10730757726626,False,False,6.512444115715379
-627500.0,-1372500.0,1500,-57.55584160821383,False,False,6.71101979623224
-622500.0,-1372500.0,1500,-60.0536992538666,False,False,9.67127084993325
-617500.0,-1372500.0,1500,-64.19694049718261,False,False,12.17311877764601
-612500.0,-1372500.0,1500,-73.0287602565476,False,False,13.529872814948252
-607500.0,-1372500.0,1500,-81.69084704099694,False,False,14.293451085132837
-602500.0,-1372500.0,1500,-86.24987953273053,False,False,14.719130014816422
-597500.0,-1372500.0,1500,-87.81652451541264,False,False,14.961210397862335
-592500.0,-1372500.0,1500,-87.93978622089956,False,False,15.092970529355826
-587500.0,-1372500.0,1500,-85.09091587496322,False,False,15.157628628882044
-582500.0,-1372500.0,1500,-76.68099579832666,False,False,15.181210804911222
-1047500.0,-1367500.0,1500,-87.63894026230638,False,False,15.457378860126711
-1042500.0,-1367500.0,1500,-98.27536380852273,False,False,15.45666091286801
-1037500.0,-1367500.0,1500,-102.5463958294038,False,False,15.455943248522411
-1032500.0,-1367500.0,1500,-97.23155303622913,False,False,15.455244308474485
-1027500.0,-1367500.0,1500,-86.43602123741096,False,False,15.45459093867563
-1022500.0,-1367500.0,1500,-76.47016582066152,False,False,15.45399925105771
-1017500.0,-1367500.0,1500,-67.54277496080864,False,False,15.453483438273535
-1012500.0,-1367500.0,1500,-57.19081011009551,False,False,15.45300347251051
-1007500.0,-1367500.0,1500,-45.58503181179127,False,False,15.452531462292116
-1002500.0,-1367500.0,1500,-36.41556041908984,False,False,15.452022838154369
-997500.0,-1367500.0,1500,-30.162769066627142,False,False,15.451395337925973
-992500.0,-1367500.0,1500,-25.665018037197093,False,False,15.450587112037702
-987500.0,-1367500.0,1500,-27.719267310505565,False,False,15.449545394801927
-982500.0,-1367500.0,1500,-32.73709185542233,False,False,15.448127063776925
-977500.0,-1367500.0,1500,-33.431398781831824,False,False,15.446253614648626
-972500.0,-1367500.0,1500,-42.5568784524073,False,False,15.443921789370357
-967500.0,-1367500.0,1500,-62.935572615571466,False,False,15.441046863097643
-962500.0,-1367500.0,1500,-79.44864100076647,False,False,15.437546422024322
-957500.0,-1367500.0,1500,-87.83206621010376,False,False,15.43344753521134
-952500.0,-1367500.0,1500,-90.49270119564045,False,False,15.428734151367284
-947500.0,-1367500.0,1500,-93.05934970237351,False,False,15.423328949641597
-942500.0,-1367500.0,1500,-98.29072800088666,False,False,15.417269108229837
-937500.0,-1367500.0,1500,-103.22711022195973,False,False,15.410574470667935
-932500.0,-1367500.0,1500,-106.15830734316165,False,False,15.403151284473221
-927500.0,-1367500.0,1500,-107.41496925006058,False,False,15.395014117113027
-922500.0,-1367500.0,1500,-107.34035445960163,False,False,15.386272251061124
-917500.0,-1367500.0,1500,-105.16982461880998,False,False,15.37694917380874
-912500.0,-1367500.0,1500,-100.89259541474271,False,False,15.367026523729283
-907500.0,-1367500.0,1500,-97.53733524152602,False,False,15.356558354401484
-902500.0,-1367500.0,1500,-95.97222064893548,False,False,15.345698115694256
-897500.0,-1367500.0,1500,-94.64242161266661,False,False,15.334650578257733
-892500.0,-1367500.0,1500,-94.2932798252172,False,False,15.323599667200044
-887500.0,-1367500.0,1500,-94.47374782650587,False,False,15.312772155412903
-882500.0,-1367500.0,1500,-94.99773174432349,False,False,15.302474960283655
-877500.0,-1367500.0,1500,-96.82348128170102,False,False,15.293246469629395
-872500.0,-1367500.0,1500,-98.5648000528045,False,False,15.285548825958388
-867500.0,-1367500.0,1500,-99.16930248666374,False,False,15.279726179957366
-862500.0,-1367500.0,1500,-99.61457983524112,False,False,15.276018409031014
-857500.0,-1367500.0,1500,-99.80323771952109,False,False,15.274542127671097
-852500.0,-1367500.0,1500,-99.42588366599549,False,False,15.275505570388571
-847500.0,-1367500.0,1500,-97.9079618317954,False,False,15.278877835305222
-842500.0,-1367500.0,1500,-92.30087709095419,False,False,15.284386149362462
-837500.0,-1367500.0,1500,-80.60828989132366,False,False,15.291464769301722
-832500.0,-1367500.0,1500,-66.86538664898707,False,False,15.299482172882836
-827500.0,-1367500.0,1500,-59.06750823964778,False,False,15.30771520626438
-822500.0,-1367500.0,1500,-60.14042632979801,False,False,15.315512070274643
-817500.0,-1367500.0,1500,-66.39278682945515,False,False,15.32245342033531
-812500.0,-1367500.0,1500,-73.11585532283645,False,False,15.328255002967609
-807500.0,-1367500.0,1500,-77.76999361293464,False,False,15.333084173509139
-802500.0,-1367500.0,1500,-81.5145977123713,False,False,15.33734070177439
-797500.0,-1367500.0,1500,-86.69960155135801,False,False,15.34128477040705
-792500.0,-1367500.0,1500,-89.39179444356635,False,False,15.344937121551062
-787500.0,-1367500.0,1500,-87.99553367241536,False,False,15.348017348879075
-782500.0,-1367500.0,1500,-85.73025547679732,False,False,15.350437107129991
-777500.0,-1367500.0,1500,-81.10221480010586,False,False,15.35207280356163
-772500.0,-1367500.0,1500,-71.17178019650252,False,False,15.352727541129672
-767500.0,-1367500.0,1500,-56.68199188018328,False,False,15.352379779802735
-762500.0,-1367500.0,1500,-43.76268421244989,False,False,15.350813140347121
-757500.0,-1367500.0,1500,-36.525416810774374,False,False,15.347738919760491
-752500.0,-1367500.0,1500,-34.911743167706966,False,False,15.342982660651284
-747500.0,-1367500.0,1500,-37.01887287853882,False,False,15.336192270091784
-742500.0,-1367500.0,1500,-40.5011621033961,False,False,15.327295338834768
-737500.0,-1367500.0,1500,-46.67351298233365,False,False,15.316367460977963
-732500.0,-1367500.0,1500,-54.13403513759286,False,False,15.303736062043303
-727500.0,-1367500.0,1500,-58.0127148863517,False,False,15.290210967352744
-722500.0,-1367500.0,1500,-55.084612155381315,False,False,15.276629457065976
-717500.0,-1367500.0,1500,-45.08381990774753,False,False,15.26439455491456
-712500.0,-1367500.0,1500,-35.817637071491,False,False,15.255051262571058
-707500.0,-1367500.0,1500,-39.37539001969088,False,False,15.24996397769993
-702500.0,-1367500.0,1500,-53.23922539476209,False,False,15.250079895845811
-697500.0,-1367500.0,1500,-63.956914582469395,False,False,15.255057365930693
-692500.0,-1367500.0,1500,-69.32350333397022,False,False,15.262293326118533
-687500.0,-1367500.0,1500,-73.57673436453562,False,False,15.266719325572703
-682500.0,-1367500.0,1500,-76.39719732318378,False,False,15.259465578510646
-677500.0,-1367500.0,1500,-75.66513747480329,False,False,15.22787925129995
-672500.0,-1367500.0,1500,-72.85779854926878,False,False,15.153465828551388
-667500.0,-1367500.0,1500,-70.27715654235618,False,False,15.00983326658524
-662500.0,-1367500.0,1500,-68.07028325324316,False,False,14.752088065913412
-657500.0,-1367500.0,1500,-66.68298340564438,False,False,14.303667085956844
-652500.0,-1367500.0,1500,-65.10057467043363,False,False,13.505100049971192
-647500.0,-1367500.0,1500,-60.96456585212206,False,False,12.097530046749156
