x,y,height,faa,inv_msk,inv_pad,stdev
2052500.0,-1447500.0,1500,6.228908060774578,False,False,4.380050533202532
2057500.0,-1447500.0,1500,5.1062117965629135,False,False,6.839919837684983
2062500.0,-1447500.0,1500,6.076558018731764,False,False,9.458390616930851
2067500.0,-1447500.0,1500,8.038828015589843,False,False,11.03814147644562
2072500.0,-1447500.0,1500,9.337953898170124,False,False,11.917042724639785
2077500.0,-1447500.0,1500,7.148427099229308,False,False,12.426574112838168
2082500.0,-1447500.0,1500,5.707993063355084,False,False,12.603113459074795
2087500.0,-1447500.0,1500,7.920345687815845,False,False,12.390451188639839
2092500.0,-1447500.0,1500,8.532031251256823,False,False,11.778203379092185
2097500.0,-1447500.0,1500,7.12765288088481,False,True,10.497935817178528
2102500.0,-1447500.0,1500,1.6758165559065574,False,True,8.091536260766672
2107500.0,-1447500.0,1500,-7.0894442063286185,False,True,5.852308639430068
2112500.0,-1447500.0,1500,-16.19145093333979,False,True,7.066863157172653
2117500.0,-1447500.0,1500,-22.679538272665006,True,True,10.347058014760384
2122500.0,-1447500.0,1500,-22.493303836257297,False,True,12.455017400937145
2127500.0,-1447500.0,1500,-18.171247645094443,False,True,13.565387250581438
2132500.0,-1447500.0,1500,-17.505553588801558,False,True,14.215949413859425
2137500.0,-1447500.0,1500,-20.582004111757605,True,True,14.628168789390557
2142500.0,-1447500.0,1500,-23.725588348803544,False,True,14.806167809222028
2147500.0,-1447500.0,1500,-27.66274872285891,False,True,14.851870148578428
2152500.0,-1447500.0,1500,-30.56735228807996,False,True,14.831409488081999
2157500.0,-1447500.0,1500,-33.13019594772466,False,True,14.732832855901147
2162500.0,-1447500.0,1500,-35.58560872649491,False,False,14.505508466801814
2167500.0,-1447500.0,1500,-36.74225190253354,False,False,14.020595093581894
2172500.0,-1447500.0,1500,-37.044178223886554,False,False,12.940319393608146
2177500.0,-1447500.0,1500,-36.45076600229209,False,False,10.623237645544142
2182500.0,-1447500.0,1500,-31.234592570382823,False,False,6.38999861437875
2187500.0,-1447500.0,1500,-19.33096689779072,False,False,6.52284770235379
2192500.0,-1447500.0,1500,-10.53755618411333,False,False,10.692558727778168
2197500.0,-1447500.0,1500,-9.458733589231969,False,False,12.478448537807648
2202500.0,-1447500.0,1500,-7.438293432082336,False,False,12.508064290953142
2207500.0,-1447500.0,1500,-2.9322903538630505,False,False,10.785279439616835
2212500.0,-1447500.0,1500,2.7390265094515254,False,False,6.559970004962107
2217500.0,-1447500.0,1500,2.3079046922088087,False,False,6.379051541852514
2222500.0,-1447500.0,1500,-2.9210005339699863,False,False,10.677699403342784
2227500.0,-1447500.0,1500,-1.1438600535019952,False,False,13.042022641438919
2232500.0,-1447500.0,1500,4.009258899222645,False,False,14.166566694006354
2237500.0,-1447500.0,1500,4.886077912741278,False,False,14.689078497459464
2242500.0,-1447500.0,1500,6.264638057700337,False,False,14.944714117524988
2247500.0,-1447500.0,1500,12.615242692844431,False,False,15.066415551746728
2252500.0,-1447500.0,1500,19.03773272388101,False,False,15.11681341556502
2257500.0,-1447500.0,1500,26.22605387199697,False,False,15.134586845916996
2262500.0,-1447500.0,1500,30.2040367505841,False,False,15.143149179312429
2267500.0,-1447500.0,1500,24.155263388166183,False,False,15.155022969291583
2272500.0,-1447500.0,1500,13.784133009907896,False,False,15.174353239588346
2277500.0,-1447500.0,1500,-0.9651160860221661,False,False,15.200813523963092
2282500.0,-1447500.0,1500,-21.164102773054566,False,False,15.231312115268562
2287500.0,-1447500.0,1500,-37.95139968564846,False,False,15.261876222877703
2292500.0,-1447500.0,1500,-45.981259931162704,False,False,15.290241351836947
2297500.0,-1447500.0,1500,-46.08821151692905,False,False,15.31501310388054
2302500.0,-1447500.0,1500,-47.57944918728926,False,False,15.335220516270288
2307500.0,-1447500.0,1500,-56.035471089868174,False,False,15.350622806272408
2312500.0,-1447500.0,1500,-64.71471141257335,False,False,15.360836058567937
2317500.0,-1447500.0,1500,-69.56527389582347,False,False,15.365640893045086
2322500.0,-1447500.0,1500,-71.79763859166175,False,False,15.365679091319326
2327500.0,-1447500.0,1500,-71.67754256278153,False,False,15.362050891811247
