x,y,height,faa,inv_msk,inv_pad,stdev
2407500.0,-697500.0,1500,-18.687181327178493,False,False,2.926632681577803
2412500.0,-697500.0,1500,-29.390454190909722,False,False,2.9726838571145633
2417500.0,-697500.0,1500,-43.74035859001697,False,False,3.574132973187985
2422500.0,-697500.0,1500,-58.51857619701266,False,False,4.569597281272406
2427500.0,-697500.0,1500,-71.64527550768584,False,False,4.135854394233802
2432500.0,-697500.0,1500,-78.66184892670651,False,False,4.282282507333262
2437500.0,-697500.0,1500,-77.28372068253908,False,False,6.344572869348187
2442500.0,-697500.0,1500,-69.82938966742083,False,False,7.363438515740539
2447500.0,-697500.0,1500,-59.38420383567693,False,False,6.052595492707767
2452500.0,-697500.0,1500,-46.2322544694801,False,False,3.9228533069364633
2457500.0,-697500.0,1500,-28.68904349585236,False,False,3.1348232751119864
2462500.0,-697500.0,1500,-11.733632799711797,False,False,3.9498246522216354
2467500.0,-697500.0,1500,0.3859124652486766,False,False,6.194526436370969
2472500.0,-697500.0,1500,9.367180421082457,False,False,8.147540805242134
2477500.0,-697500.0,1500,14.550321462669448,False,False,7.768097668873034
2482500.0,-697500.0,1500,16.01437383630937,False,False,5.121226304259236
2487500.0,-697500.0,1500,16.255079149179384,False,False,3.6697483809986378
2492500.0,-697500.0,1500,17.53920128222071,False,False,3.8012887618242264
2497500.0,-697500.0,1500,19.569335333379662,False,False,4.645063326773507
2502500.0,-697500.0,1500,20.095610980267736,False,False,4.791636206186562
2507500.0,-697500.0,1500,19.864689706210186,False,False,5.109573604020936
2512500.0,-697500.0,1500,15.995300828060168,False,True,8.287668084650113
2517500.0,-697500.0,1500,5.405301571197549,False,True,11.275593858214952
2522500.0,-697500.0,1500,-2.19131254616018,False,True,12.535558624319421
2527500.0,-697500.0,1500,-4.917680474198453,False,True,12.235892326550772
2532500.0,-697500.0,1500,-7.0825573835455025,False,True,10.597969185249182
2537500.0,-697500.0,1500,-7.014232813092151,False,True,7.627594905461753
2542500.0,-697500.0,1500,-6.45433326308232,False,True,6.2842821232482375
2547500.0,-697500.0,1500,-9.48883846666774,False,False,8.281084361750107
2552500.0,-697500.0,1500,-18.109426512135776,False,False,10.117246237251843
2557500.0,-697500.0,1500,-29.13152765872118,False,False,9.470906414703073
2562500.0,-697500.0,1500,-36.612105351371284,False,False,6.597614280358506
2567500.0,-697500.0,1500,-37.521209747130285,False,False,5.471494209625293
2572500.0,-697500.0,1500,-32.65410034640271,False,False,5.637123697543322
2577500.0,-697500.0,1500,-24.09193762862473,False,False,5.370812245502064
2582500.0,-697500.0,1500,-14.618365529882077,False,False,5.741752857291321
2587500.0,-697500.0,1500,-6.225693943002065,False,False,5.216805632533124
2592500.0,-697500.0,1500,0.2529202799450645,False,False,5.565869815848722
2597500.0,-697500.0,1500,3.5698316379797927,False,False,5.429598408571965
2602500.0,-697500.0,1500,6.306223101346569,False,False,6.562298530341959
2607500.0,-697500.0,1500,6.36298411785232,False,False,10.204175181703924
2612500.0,-697500.0,1500,1.3022702734654044,False,False,12.473190092844014
2617500.0,-697500.0,1500,-2.429741032654893,False,False,13.616815045545476
2622500.0,-697500.0,1500,-0.1297350781012332,False,False,14.160867372313042
2627500.0,-697500.0,1500,8.522264244306177,False,False,14.416282217427488
2632500.0,-697500.0,1500,16.887433375401134,False,False,14.517636704915743
2637500.0,-697500.0,1500,24.295243295003175,False,False,14.53364093409478
2642500.0,-697500.0,1500,30.9669266158467,False,False,14.500173165790553
2647500.0,-697500.0,1500,29.0799167286494,False,False,14.445733886164927
2652500.0,-697500.0,1500,25.251227709193405,False,False,14.385601717211077
2657500.0,-697500.0,1500,27.357360287402273,False,False,14.30933038264001
2662500.0,-697500.0,1500,24.53909291978604,False,False,14.172579445960189
2667500.0,-697500.0,1500,13.660866616969379,False,False,13.89066864190208
2672500.0,-697500.0,1500,5.494081519802797,False,False,13.34673065112574
2677500.0,-697500.0,1500,0.7785564176970131,False,False,12.399278998265018
2682500.0,-697500.0,1500,-7.178624706803455,False,False,11.04066499153846
2687500.0,-697500.0,1500,-18.424805023054894,False,False,9.696504741262927
2692500.0,-697500.0,1500,-30.517553459391262,False,False,8.893196608842224
2697500.0,-697500.0,1500,-42.42981573207438,False,False,8.623804259349148
2702500.0,-697500.0,1500,-52.29427891222091,False,False,8.57150047648717
2707500.0,-697500.0,1500,-58.956442390291144,False,False,8.564000721926917
2712500.0,-697500.0,1500,-60.45537487467852,False,False,8.561530307123295
2717500.0,-697500.0,1500,-54.36918864149285,False,False,8.559223359128694
2722500.0,-697500.0,1500,-42.9999109926414,False,False,8.557515467119469
2727500.0,-697500.0,1500,-32.762143810703066,False,False,8.55531826013251
2732500.0,-697500.0,1500,-27.922877496564567,False,False,8.552646277002395
2737500.0,-697500.0,1500,-27.29890913378523,False,False,8.549690793720268
2742500.0,-697500.0,1500,-27.574206320389777,False,False,8.546718998103517
2747500.0,-697500.0,1500,-28.58943324291912,False,False,8.544364221299581
2752500.0,-697500.0,1500,-31.13286246991387,False,False,8.542174137555369
2757500.0,-697500.0,1500,-32.19004156886861,False,False,8.540055129659454
2762500.0,-697500.0,1500,-29.13890458419329,False,False,8.538314206775102
2767500.0,-697500.0,1500,-24.44428589763215,False,False,8.53671031821588
2772500.0,-697500.0,1500,-18.879300007791738,False,False,8.535589923370686
2777500.0,-697500.0,1500,-12.049547686976465,False,False,8.534826034903961
2782500.0,-697500.0,1500,-5.0977923975238255,False,False,8.533995099257007
2787500.0,-697500.0,1500,2.179614077188823,False,False,8.534067258786038
